set,familyId,familyType,confidence,sequence,sourceRoute,proposedFrenchRoute,executionWindow
"Set 141","tools::afrokitchen","tools","C","809","tools/afrokitchen/recipes/mofo-gasy","/fr/tools/afrocuisine/recipes/mofo-gasy","queue"
"Set 141","tools::afrokitchen","tools","C","810","tools/afrokitchen/recipes/moi-moi-ng","/fr/tools/afrocuisine/recipes/moi-moi-ng","queue"
"Set 141","tools::afrokitchen","tools","C","811","tools/afrokitchen/recipes/molokhia-eg","/fr/tools/afrocuisine/recipes/molokhia-eg","queue"
"Set 141","tools::afrokitchen","tools","C","812","tools/afrokitchen/recipes/moroccan-chicken-tagine","/fr/tools/afrocuisine/recipes/moroccan-chicken-tagine","queue"
"Set 141","tools::afrokitchen","tools","C","813","tools/afrokitchen/recipes/morogo-bw","/fr/tools/afrocuisine/recipes/morogo-bw","queue"
"Set 141","tools::afrokitchen","tools","C","814","tools/afrokitchen/recipes/motoho-ls","/fr/tools/afrocuisine/recipes/motoho-ls","queue"
"Set 141","tools::afrokitchen","tools","C","815","tools/afrokitchen/recipes/msemen-ma","/fr/tools/afrocuisine/recipes/msemen-ma","queue"
"Set 141","tools::afrokitchen","tools","C","816","tools/afrokitchen/recipes/muamba-de-galinha-ao","/fr/tools/afrocuisine/recipes/muamba-de-galinha-ao","queue"
"Set 141","tools::afrokitchen","tools","C","817","tools/afrokitchen/recipes/mufete-ao","/fr/tools/afrocuisine/recipes/mufete-ao","queue"
"Set 141","tools::afrokitchen","tools","C","818","tools/afrokitchen/recipes/mukeke","/fr/tools/afrocuisine/recipes/mukeke","queue"
"Set 141","tools::afrokitchen","tools","C","819","tools/afrokitchen/recipes/mukimo-ke","/fr/tools/afrocuisine/recipes/mukimo-ke","queue"
"Set 141","tools::afrokitchen","tools","C","820","tools/afrokitchen/recipes/mullah-ahmar-tagalia-sd","/fr/tools/afrocuisine/recipes/mullah-ahmar-tagalia-sd","queue"
"Set 141","tools::afrokitchen","tools","C","821","tools/afrokitchen/recipes/muriwo-unedovi-zw","/fr/tools/afrocuisine/recipes/muriwo-unedovi-zw","queue"
"Set 141","tools::afrokitchen","tools","C","822","tools/afrokitchen/recipes/mutakura-zw","/fr/tools/afrocuisine/recipes/mutakura-zw","queue"
"Set 141","tools::afrokitchen","tools","C","823","tools/afrokitchen/recipes/ndambe-sn","/fr/tools/afrocuisine/recipes/ndambe-sn","queue"
"Set 141","tools::afrokitchen","tools","C","824","tools/afrokitchen/recipes/ndizi-nyama-tz","/fr/tools/afrocuisine/recipes/ndizi-nyama-tz","queue"
"Set 141","tools::afrokitchen","tools","C","825","tools/afrokitchen/recipes/ndole-cm","/fr/tools/afrocuisine/recipes/ndole-cm","queue"
"Set 141","tools::afrokitchen","tools","C","826","tools/afrokitchen/recipes/nigerian-jollof-rice","/fr/tools/afrocuisine/recipes/nigerian-jollof-rice","queue"
"Set 141","tools::afrokitchen","tools","C","827","tools/afrokitchen/recipes/nshima-ifisashi","/fr/tools/afrocuisine/recipes/nshima-ifisashi","queue"
"Set 141","tools::afrokitchen","tools","C","828","tools/afrokitchen/recipes/nsima-chambo","/fr/tools/afrocuisine/recipes/nsima-chambo","queue"
"Set 141","tools::afrokitchen","tools","C","829","tools/afrokitchen/recipes/ntaba-cd","/fr/tools/afrocuisine/recipes/ntaba-cd","queue"
"Set 141","tools::afrokitchen","tools","C","830","tools/afrokitchen/recipes/nthochi-bread-mw","/fr/tools/afrocuisine/recipes/nthochi-bread-mw","queue"
"Set 141","tools::afrokitchen","tools","C","831","tools/afrokitchen/recipes/nyama-choma","/fr/tools/afrocuisine/recipes/nyama-choma","queue"
"Set 141","tools::afrokitchen","tools","C","832","tools/afrokitchen/recipes/nyambeh-nyebeh-gm","/fr/tools/afrocuisine/recipes/nyambeh-nyebeh-gm","queue"
"Set 141","tools::afrokitchen","tools","C","833","tools/afrokitchen/recipes/nyekoe-ls","/fr/tools/afrocuisine/recipes/nyekoe-ls","queue"
"Set 141","tools::afrokitchen","tools","C","834","tools/afrokitchen/recipes/nyembwe-chicken-ga","/fr/tools/afrocuisine/recipes/nyembwe-chicken-ga","queue"
"Set 141","tools::afrokitchen","tools","C","835","tools/afrokitchen/recipes/octopus-curry-sc","/fr/tools/afrocuisine/recipes/octopus-curry-sc","queue"
"Set 141","tools::afrokitchen","tools","C","836","tools/afrokitchen/recipes/odika-chicken-ga","/fr/tools/afrocuisine/recipes/odika-chicken-ga","queue"
"Set 141","tools::afrokitchen","tools","C","837","tools/afrokitchen/recipes/ofe-nsala-ng","/fr/tools/afrocuisine/recipes/ofe-nsala-ng","queue"
"Set 141","tools::afrokitchen","tools","C","838","tools/afrokitchen/recipes/oha-soup-ng","/fr/tools/afrocuisine/recipes/oha-soup-ng","queue"
"Set 141","tools::afrokitchen","tools","C","839","tools/afrokitchen/recipes/ojja-tn","/fr/tools/afrocuisine/recipes/ojja-tn","queue"
"Set 141","tools::afrokitchen","tools","C","840","tools/afrokitchen/recipes/okpa-ng","/fr/tools/afrocuisine/recipes/okpa-ng","queue"
"Set 141","tools::afrokitchen","tools","C","841","tools/afrokitchen/recipes/oleleh-sl","/fr/tools/afrocuisine/recipes/oleleh-sl","queue"
"Set 141","tools::afrokitchen","tools","C","842","tools/afrokitchen/recipes/omagungu-na","/fr/tools/afrocuisine/recipes/omagungu-na","queue"
"Set 141","tools::afrokitchen","tools","C","843","tools/afrokitchen/recipes/omajowa-na","/fr/tools/afrocuisine/recipes/omajowa-na","queue"
"Set 141","tools::afrokitchen","tools","C","844","tools/afrokitchen/recipes/omo-tuo-gh","/fr/tools/afrocuisine/recipes/omo-tuo-gh","queue"
"Set 141","tools::afrokitchen","tools","C","845","tools/afrokitchen/recipes/oshifima-na","/fr/tools/afrocuisine/recipes/oshifima-na","queue"
"Set 141","tools::afrokitchen","tools","C","846","tools/afrokitchen/recipes/oshikundu-na","/fr/tools/afrocuisine/recipes/oshikundu-na","queue"
"Set 141","tools::afrokitchen","tools","C","847","tools/afrokitchen/recipes/palava-sauce-lr","/fr/tools/afrocuisine/recipes/palava-sauce-lr","queue"
"Set 141","tools::afrokitchen","tools","C","848","tools/afrokitchen/recipes/palm-butter-soup-lr","/fr/tools/afrocuisine/recipes/palm-butter-soup-lr","queue"
"Set 141","tools::afrokitchen","tools","C","849","tools/afrokitchen/recipes/palm-nut-chicken-cf","/fr/tools/afrocuisine/recipes/palm-nut-chicken-cf","queue"
"Set 141","tools::afrokitchen","tools","C","850","tools/afrokitchen/recipes/papa-le-moroho-ls","/fr/tools/afrocuisine/recipes/papa-le-moroho-ls","queue"
"Set 141","tools::afrokitchen","tools","C","851","tools/afrokitchen/recipes/pastel-diablo-cv","/fr/tools/afrocuisine/recipes/pastel-diablo-cv","queue"
"Set 141","tools::afrokitchen","tools","C","852","tools/afrokitchen/recipes/pepesoup-gq","/fr/tools/afrocuisine/recipes/pepesoup-gq","queue"
"Set 141","tools::afrokitchen","tools","C","853","tools/afrokitchen/recipes/pepper-soup-ng","/fr/tools/afrocuisine/recipes/pepper-soup-ng","queue"
"Set 141","tools::afrokitchen","tools","C","854","tools/afrokitchen/recipes/pescado-cacahuete-gq","/fr/tools/afrocuisine/recipes/pescado-cacahuete-gq","queue"
"Set 141","tools::afrokitchen","tools","C","855","tools/afrokitchen/recipes/phane-bw","/fr/tools/afrocuisine/recipes/phane-bw","queue"
"Set 141","tools::afrokitchen","tools","C","856","tools/afrokitchen/recipes/pilao-comorien-km","/fr/tools/afrocuisine/recipes/pilao-comorien-km","queue"
"Set 141","tools::afrokitchen","tools","C","857","tools/afrokitchen/recipes/pilao-nazi","/fr/tools/afrocuisine/recipes/pilao-nazi","queue"
"Set 141","tools::afrokitchen","tools","C","858","tools/afrokitchen/recipes/piri-piri-chicken","/fr/tools/afrocuisine/recipes/piri-piri-chicken","queue"
"Set 141","tools::afrokitchen","tools","C","859","tools/afrokitchen/recipes/placali-sauce-kope-ci","/fr/tools/afrocuisine/recipes/placali-sauce-kope-ci","queue"
"Set 141","tools::afrokitchen","tools","C","860","tools/afrokitchen/recipes/plasas-gm","/fr/tools/afrocuisine/recipes/plasas-gm","queue"
"Set 141","tools::afrokitchen","tools","C","861","tools/afrokitchen/recipes/poisson-fume-plantain-ga","/fr/tools/afrocuisine/recipes/poisson-fume-plantain-ga","queue"
"Set 141","tools::afrokitchen","tools","C","862","tools/afrokitchen/recipes/poisson-moyo-bj","/fr/tools/afrocuisine/recipes/poisson-moyo-bj","queue"
"Set 141","tools::afrokitchen","tools","C","863","tools/afrokitchen/recipes/ponche-coco-st","/fr/tools/afrocuisine/recipes/ponche-coco-st","queue"
"Set 141","tools::afrokitchen","tools","C","864","tools/afrokitchen/recipes/potbrood-za","/fr/tools/afrocuisine/recipes/potbrood-za","queue"
"Set 141","tools::afrokitchen","tools","C","865","tools/afrokitchen/recipes/potjiekos-na","/fr/tools/afrocuisine/recipes/potjiekos-na","queue"
"Set 141","tools::afrokitchen","tools","C","866","tools/afrokitchen/recipes/poulet-bicyclette-bf","/fr/tools/afrocuisine/recipes/poulet-bicyclette-bf","queue"
"Set 141","tools::afrokitchen","tools","C","867","tools/afrokitchen/recipes/poulet-dg-cm","/fr/tools/afrocuisine/recipes/poulet-dg-cm","queue"
"Set 141","tools::afrokitchen","tools","C","868","tools/afrokitchen/recipes/poulet-moutarde-ga","/fr/tools/afrocuisine/recipes/poulet-moutarde-ga","queue"
"Set 141","tools::afrokitchen","tools","C","869","tools/afrokitchen/recipes/poulet-muambe-cg","/fr/tools/afrocuisine/recipes/poulet-muambe-cg","queue"
"Set 141","tools::afrokitchen","tools","C","870","tools/afrokitchen/recipes/poulet-yassa-gn","/fr/tools/afrocuisine/recipes/poulet-yassa-gn","queue"
"Set 141","tools::afrokitchen","tools","C","871","tools/afrokitchen/recipes/puff-puff-ng","/fr/tools/afrocuisine/recipes/puff-puff-ng","queue"
"Set 141","tools::afrokitchen","tools","C","872","tools/afrokitchen/recipes/ranonapango-mg","/fr/tools/afrocuisine/recipes/ranonapango-mg","queue"
"Set 141","tools::afrokitchen","tools","C","873","tools/afrokitchen/recipes/ravitoto","/fr/tools/afrocuisine/recipes/ravitoto","queue"
"Set 141","tools::afrokitchen","tools","C","874","tools/afrokitchen/recipes/rechta-algeroise-dz","/fr/tools/afrocuisine/recipes/rechta-algeroise-dz","queue"
"Set 141","tools::afrokitchen","tools","C","875","tools/afrokitchen/recipes/red-red-gh","/fr/tools/afrocuisine/recipes/red-red-gh","queue"
"Set 141","tools::afrokitchen","tools","C","876","tools/afrokitchen/recipes/rfissa-ma","/fr/tools/afrocuisine/recipes/rfissa-ma","queue"
"Set 141","tools::afrokitchen","tools","C","877","tools/afrokitchen/recipes/rishta-kiskas-ly","/fr/tools/afrocuisine/recipes/rishta-kiskas-ly","queue"
"Set 141","tools::afrokitchen","tools","C","878","tools/afrokitchen/recipes/riz-gras-bf","/fr/tools/afrocuisine/recipes/riz-gras-bf","queue"
"Set 141","tools::afrokitchen","tools","C","879","tools/afrokitchen/recipes/roasted-mealie-sz","/fr/tools/afrocuisine/recipes/roasted-mealie-sz","queue"
"Set 141","tools::afrokitchen","tools","C","880","tools/afrokitchen/recipes/rolex-uganda","/fr/tools/afrocuisine/recipes/rolex-uganda","queue"
"Set 141","tools::afrokitchen","tools","C","881","tools/afrokitchen/recipes/romazava","/fr/tools/afrocuisine/recipes/romazava","queue"
"Set 141","tools::afrokitchen","tools","C","882","tools/afrokitchen/recipes/rougaille","/fr/tools/afrocuisine/recipes/rougaille","queue"
"Set 141","tools::afrokitchen","tools","C","883","tools/afrokitchen/recipes/rwandan-brochettes","/fr/tools/afrocuisine/recipes/rwandan-brochettes","queue"
"Set 141","tools::afrokitchen","tools","C","884","tools/afrokitchen/recipes/sadza-muriwo","/fr/tools/afrocuisine/recipes/sadza-muriwo","queue"
"Set 141","tools::afrokitchen","tools","C","885","tools/afrokitchen/recipes/sadza-nenyama-zw","/fr/tools/afrocuisine/recipes/sadza-nenyama-zw","queue"
"Set 141","tools::afrokitchen","tools","C","886","tools/afrokitchen/recipes/sahrawi-camel-stew-eh","/fr/tools/afrocuisine/recipes/sahrawi-camel-stew-eh","queue"
"Set 141","tools::afrokitchen","tools","C","887","tools/afrokitchen/recipes/sahrawi-couscous-eh","/fr/tools/afrocuisine/recipes/sahrawi-couscous-eh","queue"
"Set 141","tools::afrokitchen","tools","C","888","tools/afrokitchen/recipes/sahrawi-mint-tea-eh","/fr/tools/afrocuisine/recipes/sahrawi-mint-tea-eh","queue"
"Set 141","tools::afrokitchen","tools","C","889","tools/afrokitchen/recipes/saka-saka-cd","/fr/tools/afrocuisine/recipes/saka-saka-cd","queue"
"Set 141","tools::afrokitchen","tools","C","890","tools/afrokitchen/recipes/saka-saka-poisson-cg","/fr/tools/afrocuisine/recipes/saka-saka-poisson-cg","queue"
"Set 141","tools::afrokitchen","tools","C","891","tools/afrokitchen/recipes/sambusa-so","/fr/tools/afrocuisine/recipes/sambusa-so","queue"
"Set 141","tools::afrokitchen","tools","C","892","tools/afrokitchen/recipes/sardine-kefta-tagine-ma","/fr/tools/afrocuisine/recipes/sardine-kefta-tagine-ma","queue"
"Set 141","tools::afrokitchen","tools","C","893","tools/afrokitchen/recipes/satini-reken-sc","/fr/tools/afrocuisine/recipes/satini-reken-sc","queue"
"Set 141","tools::afrokitchen","tools","C","894","tools/afrokitchen/recipes/sauce-feuille-gn","/fr/tools/afrocuisine/recipes/sauce-feuille-gn","queue"
"Set 141","tools::afrokitchen","tools","C","895","tools/afrokitchen/recipes/sauce-graine-cf","/fr/tools/afrocuisine/recipes/sauce-graine-cf","queue"
"Set 141","tools::afrokitchen","tools","C","896","tools/afrokitchen/recipes/sayadeya-eg","/fr/tools/afrocuisine/recipes/sayadeya-eg","queue"
"Set 141","tools::afrokitchen","tools","C","897","tools/afrokitchen/recipes/seffa-medfouna-ma","/fr/tools/afrocuisine/recipes/seffa-medfouna-ma","queue"
"Set 141","tools::afrokitchen","tools","C","898","tools/afrokitchen/recipes/seswaa-bw","/fr/tools/afrocuisine/recipes/seswaa-bw","queue"
"Set 141","tools::afrokitchen","tools","C","899","tools/afrokitchen/recipes/shaah-cadays-dj","/fr/tools/afrocuisine/recipes/shaah-cadays-dj","queue"
"Set 141","tools::afrokitchen","tools","C","900","tools/afrokitchen/recipes/shahan-ful-er","/fr/tools/afrocuisine/recipes/shahan-ful-er","queue"
"Set 141","tools::afrokitchen","tools","C","901","tools/afrokitchen/recipes/shaiyah-sd","/fr/tools/afrocuisine/recipes/shaiyah-sd","queue"
"Set 141","tools::afrokitchen","tools","C","902","tools/afrokitchen/recipes/sharba-libiya-ly","/fr/tools/afrocuisine/recipes/sharba-libiya-ly","queue"
"Set 141","tools::afrokitchen","tools","C","903","tools/afrokitchen/recipes/shark-chutney","/fr/tools/afrocuisine/recipes/shark-chutney","queue"
"Set 141","tools::afrokitchen","tools","C","904","tools/afrokitchen/recipes/shiro-wat-et","/fr/tools/afrocuisine/recipes/shiro-wat-et","queue"
"Set 141","tools::afrokitchen","tools","C","905","tools/afrokitchen/recipes/shorba-south-sudan-ss","/fr/tools/afrocuisine/recipes/shorba-south-sudan-ss","queue"
"Set 141","tools::afrokitchen","tools","C","906","tools/afrokitchen/recipes/sidvudvu-sz","/fr/tools/afrocuisine/recipes/sidvudvu-sz","queue"
"Set 141","tools::afrokitchen","tools","C","907","tools/afrokitchen/recipes/siphuphe-setindlubu-sz","/fr/tools/afrocuisine/recipes/siphuphe-setindlubu-sz","queue"
"Set 141","tools::afrokitchen","tools","C","908","tools/afrokitchen/recipes/sishwala-emasi-sz","/fr/tools/afrocuisine/recipes/sishwala-emasi-sz","queue"
"Set 141","tools::afrokitchen","tools","C","909","tools/afrokitchen/recipes/skoudehkaris","/fr/tools/afrocuisine/recipes/skoudehkaris","queue"
"Set 141","tools::afrokitchen","tools","C","910","tools/afrokitchen/recipes/slata-mechouia-tn","/fr/tools/afrocuisine/recipes/slata-mechouia-tn","queue"
"Set 141","tools::afrokitchen","tools","C","911","tools/afrokitchen/recipes/sonhos-banana-st","/fr/tools/afrocuisine/recipes/sonhos-banana-st","queue"
"Set 141","tools::afrokitchen","tools","C","912","tools/afrokitchen/recipes/sosaties-za","/fr/tools/afrocuisine/recipes/sosaties-za","queue"
"Set 141","tools::afrokitchen","tools","C","913","tools/afrokitchen/recipes/soupe-kandia-sn","/fr/tools/afrocuisine/recipes/soupe-kandia-sn","queue"
"Set 141","tools::afrokitchen","tools","C","914","tools/afrokitchen/recipes/succotash-gq","/fr/tools/afrocuisine/recipes/succotash-gq","queue"
"Set 141","tools::afrokitchen","tools","C","915","tools/afrokitchen/recipes/sumo-de-caju-mz","/fr/tools/afrocuisine/recipes/sumo-de-caju-mz","queue"
"Set 141","tools::afrokitchen","tools","C","916","tools/afrokitchen/recipes/supakanja-gm","/fr/tools/afrocuisine/recipes/supakanja-gm","queue"
"Set 141","tools::afrokitchen","tools","C","917","tools/afrokitchen/recipes/suqaar","/fr/tools/afrocuisine/recipes/suqaar","queue"
"Set 141","tools::afrokitchen","tools","C","918","tools/afrokitchen/recipes/suwa-er","/fr/tools/afrocuisine/recipes/suwa-er","queue"
"Set 141","tools::afrokitchen","tools","C","919","tools/afrokitchen/recipes/suya-ng","/fr/tools/afrocuisine/recipes/suya-ng","queue"
"Set 141","tools::afrokitchen","tools","C","920","tools/afrokitchen/recipes/taameya-eg","/fr/tools/afrocuisine/recipes/taameya-eg","queue"
"Set 141","tools::afrokitchen","tools","C","921","tools/afrokitchen/recipes/taita-er","/fr/tools/afrocuisine/recipes/taita-er","queue"
"Set 141","tools::afrokitchen","tools","C","922","tools/afrokitchen/recipes/tajine-zitoun-dz","/fr/tools/afrocuisine/recipes/tajine-zitoun-dz","queue"
"Set 141","tools::afrokitchen","tools","C","923","tools/afrokitchen/recipes/taktouka-ma","/fr/tools/afrocuisine/recipes/taktouka-ma","queue"
"Set 141","tools::afrokitchen","tools","C","924","tools/afrokitchen/recipes/tangawizi-tz","/fr/tools/afrocuisine/recipes/tangawizi-tz","queue"
"Set 141","tools::afrokitchen","tools","C","925","tools/afrokitchen/recipes/tanzanian-pilau","/fr/tools/afrocuisine/recipes/tanzanian-pilau","queue"
"Set 141","tools::afrokitchen","tools","C","926","tools/afrokitchen/recipes/thiakry-sn","/fr/tools/afrocuisine/recipes/thiakry-sn","queue"
"Set 141","tools::afrokitchen","tools","C","927","tools/afrokitchen/recipes/thieboudienne-mr","/fr/tools/afrocuisine/recipes/thieboudienne-mr","queue"
"Set 141","tools::afrokitchen","tools","C","928","tools/afrokitchen/recipes/thieboudienne-sn","/fr/tools/afrocuisine/recipes/thieboudienne-sn","queue"
"Set 141","tools::afrokitchen","tools","C","929","tools/afrokitchen/recipes/thobwa-mw","/fr/tools/afrocuisine/recipes/thobwa-mw","queue"
"Set 141","tools::afrokitchen","tools","C","930","tools/afrokitchen/recipes/tibs-et","/fr/tools/afrocuisine/recipes/tibs-et","queue"
"Set 141","tools::afrokitchen","tools","C","931","tools/afrokitchen/recipes/tigadegena-ml","/fr/tools/afrocuisine/recipes/tigadegena-ml","queue"
"Set 141","tools::afrokitchen","tools","C","932","tools/afrokitchen/recipes/toh-ml","/fr/tools/afrocuisine/recipes/toh-ml","queue"
"Set 141","tools::afrokitchen","tools","C","933","tools/afrokitchen/recipes/torborgee-lr","/fr/tools/afrocuisine/recipes/torborgee-lr","queue"
"Set 141","tools::afrokitchen","tools","C","934","tools/afrokitchen/recipes/tunisian-fricassee-tn","/fr/tools/afrocuisine/recipes/tunisian-fricassee-tn","queue"
"Set 141","tools::afrokitchen","tools","C","935","tools/afrokitchen/recipes/tuo-zaafi-gh","/fr/tools/afrocuisine/recipes/tuo-zaafi-gh","queue"
"Set 141","tools::afrokitchen","tools","C","936","tools/afrokitchen/recipes/tuwo-masara-ne","/fr/tools/afrocuisine/recipes/tuwo-masara-ne","queue"
"Set 141","tools::afrokitchen","tools","C","937","tools/afrokitchen/recipes/tuwo-shinkafa-ng","/fr/tools/afrocuisine/recipes/tuwo-shinkafa-ng","queue"
"Set 141","tools::afrokitchen","tools","C","938","tools/afrokitchen/recipes/ubugari","/fr/tools/afrocuisine/recipes/ubugari","queue"
"Set 141","tools::afrokitchen","tools","C","939","tools/afrokitchen/recipes/ugali-na-nyama","/fr/tools/afrocuisine/recipes/ugali-na-nyama","queue"
"Set 141","tools::afrokitchen","tools","C","940","tools/afrokitchen/recipes/ugali-na-sukuma-wiki","/fr/tools/afrocuisine/recipes/ugali-na-sukuma-wiki","queue"
"Set 141","tools::afrokitchen","tools","C","941","tools/afrokitchen/recipes/ugali-sukuma-wiki","/fr/tools/afrocuisine/recipes/ugali-sukuma-wiki","queue"
"Set 141","tools::afrokitchen","tools","C","942","tools/afrokitchen/recipes/umbhidvo-wetintsanga-sz","/fr/tools/afrocuisine/recipes/umbhidvo-wetintsanga-sz","queue"
"Set 141","tools::afrokitchen","tools","C","943","tools/afrokitchen/recipes/umcombotsi-sz","/fr/tools/afrocuisine/recipes/umcombotsi-sz","queue"
"Set 141","tools::afrokitchen","tools","C","944","tools/afrokitchen/recipes/umm-ali-eg","/fr/tools/afrocuisine/recipes/umm-ali-eg","queue"
"Set 141","tools::afrokitchen","tools","C","945","tools/afrokitchen/recipes/umngqusho-za","/fr/tools/afrocuisine/recipes/umngqusho-za","queue"
"Set 141","tools::afrokitchen","tools","C","946","tools/afrokitchen/recipes/urojo-zanzibar-tz","/fr/tools/afrocuisine/recipes/urojo-zanzibar-tz","queue"
"Set 141","tools::afrokitchen","tools","C","947","tools/afrokitchen/recipes/urwagwa-rw","/fr/tools/afrocuisine/recipes/urwagwa-rw","queue"
"Set 141","tools::afrokitchen","tools","C","948","tools/afrokitchen/recipes/usban-ly","/fr/tools/afrocuisine/recipes/usban-ly","queue"
"Set 141","tools::afrokitchen","tools","C","949","tools/afrokitchen/recipes/vary-aminanana-mg","/fr/tools/afrocuisine/recipes/vary-aminanana-mg","queue"
"Set 141","tools::afrokitchen","tools","C","950","tools/afrokitchen/recipes/vetkoek-bw","/fr/tools/afrocuisine/recipes/vetkoek-bw","queue"
"Set 141","tools::afrokitchen","tools","C","951","tools/afrokitchen/recipes/vindaye-poisson-mu","/fr/tools/afrocuisine/recipes/vindaye-poisson-mu","queue"
"Set 141","tools::afrokitchen","tools","C","952","tools/afrokitchen/recipes/vinho-caju-gw","/fr/tools/afrocuisine/recipes/vinho-caju-gw","queue"
"Set 141","tools::afrokitchen","tools","C","953","tools/afrokitchen/recipes/vinkubala-zm","/fr/tools/afrocuisine/recipes/vinkubala-zm","queue"
"Set 141","tools::afrokitchen","tools","C","954","tools/afrokitchen/recipes/waakye-gh","/fr/tools/afrocuisine/recipes/waakye-gh","queue"
"Set 141","tools::afrokitchen","tools","C","955","tools/afrokitchen/recipes/wagasi-grille-bj","/fr/tools/afrocuisine/recipes/wagasi-grille-bj","queue"
"Set 141","tools::afrokitchen","tools","C","956","tools/afrokitchen/recipes/xerem-cv","/fr/tools/afrocuisine/recipes/xerem-cv","queue"
"Set 141","tools::afrokitchen","tools","C","957","tools/afrokitchen/recipes/xima-mz","/fr/tools/afrocuisine/recipes/xima-mz","queue"
"Set 141","tools::afrokitchen","tools","C","958","tools/afrokitchen/recipes/yassa-poulet-sn","/fr/tools/afrocuisine/recipes/yassa-poulet-sn","queue"
"Set 141","tools::afrokitchen","tools","C","959","tools/afrokitchen/recipes/zaalouk-ma","/fr/tools/afrocuisine/recipes/zaalouk-ma","queue"
"Set 141","tools::afrokitchen","tools","C","960","tools/afrokitchen/recipes/zamne-bf","/fr/tools/afrocuisine/recipes/zamne-bf","queue"
"Set 141","tools::afrokitchen","tools","C","961","tools/afrokitchen/recipes/zigini","/fr/tools/afrocuisine/recipes/zigini","queue"
"Set 141","tools::afrokitchen","tools","C","962","tools/afrokitchen/recipes/zobo-ng","/fr/tools/afrocuisine/recipes/zobo-ng","queue"
"Set 141","tools::afrokitchen","tools","C","963","tools/afrokitchen/recipes/zrig-eh","/fr/tools/afrocuisine/recipes/zrig-eh","queue"
"Set 141","tools::afrokitchen","tools","C","964","tools/afrokitchen/submit","/fr/tools/afrocuisine/submit","queue"
"Set 142","blog::editorial-high-intent","blog","C","965","blog/car-import-cost-africa-comparison-2026","/fr/blog/car-import-cost-africa-comparison-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","966","blog/car-import-cost-ghana-guide","/fr/blog/car-import-cost-ghana-guide","queue"
"Set 142","blog::editorial-high-intent","blog","C","967","blog/car-import-cost-kenya-guide","/fr/blog/car-import-cost-kenya-guide","queue"
"Set 142","blog::editorial-high-intent","blog","C","968","blog/car-import-cost-nigeria-guide","/fr/blog/car-import-cost-nigeria-guide","queue"
"Set 142","blog::editorial-high-intent","blog","C","969","blog/car-import-cost-tanzania-guide","/fr/blog/car-import-cost-tanzania-guide","queue"
"Set 142","blog::editorial-high-intent","blog","C","970","blog/car-import-cost-uganda-guide","/fr/blog/car-import-cost-uganda-guide","queue"
"Set 142","blog::editorial-high-intent","blog","C","971","blog/car-import-cost-zambia-guide","/fr/blog/car-import-cost-zambia-guide","queue"
"Set 142","blog::editorial-high-intent","blog","C","972","blog/ghana-employer-payroll-compliance-2026","/fr/blog/ghana-employer-payroll-compliance-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","973","blog/ghana-vat-guide-2026","/fr/blog/ghana-vat-guide-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","974","blog/ghana-withholding-tax-2026","/fr/blog/ghana-withholding-tax-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","975","blog/gratuity-severance-africa-2026","/fr/blog/gratuity-severance-africa-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","976","blog/kenya-capital-gains-tax-2026","/fr/blog/kenya-capital-gains-tax-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","977","blog/kenya-employer-payroll-compliance-2026","/fr/blog/kenya-employer-payroll-compliance-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","978","blog/kenya-etims-expense-validation-2026","/fr/blog/kenya-etims-expense-validation-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","979","blog/kenya-income-tax-return-deadline-2026","/fr/blog/kenya-income-tax-return-deadline-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","980","blog/kenya-nssf-rates-2026","/fr/blog/kenya-nssf-rates-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","981","blog/kenya-shif-deduction-2026","/fr/blog/kenya-shif-deduction-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","982","blog/kenya-vat-guide-2026","/fr/blog/kenya-vat-guide-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","983","blog/kenya-withholding-tax-2026","/fr/blog/kenya-withholding-tax-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","984","blog/malawi-vat-digital-services-2026","/fr/blog/malawi-vat-digital-services-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","985","blog/mauritius-vat-guide-2026","/fr/blog/mauritius-vat-guide-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","986","blog/nigeria-e-invoicing-mbs-2026","/fr/blog/nigeria-e-invoicing-mbs-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","987","blog/nigeria-withholding-tax-2026","/fr/blog/nigeria-withholding-tax-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","988","blog/rwanda-digital-vat-online-services-2026","/fr/blog/rwanda-digital-vat-online-services-2026","queue"
"Set 142","blog::editorial-high-intent","blog","C","989","blog/rwanda-paye-rssb-payroll-2026","/fr/blog/rwanda-paye-rssb-payroll-2026","queue"
