scope,image_id,name,category,folder,filename,route,languages,tool_ids,prompt
"english-or-shared","farm-payroll-eswatini","Eswatini Farm Worker Payroll Calculator","Agriculture","/assets/img/tools/","farm-payroll-eswatini.webp","/agriculture/farm-payroll/eswatini","en","farm-payroll-eswatini","Create an 800x450 WebP tool card image for AfroTools. Subject: Eswatini Farm Worker Payroll Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","fertilizer-eswatini","Eswatini Fertilizer Calculator","Agriculture","/assets/img/tools/","fertilizer-eswatini.webp","/agriculture/fertilizer/eswatini","en","fertilizer-eswatini","Create an 800x450 WebP tool card image for AfroTools. Subject: Eswatini Fertilizer Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","irrigation-eswatini","Eswatini Irrigation Calculator","Agriculture","/assets/img/tools/","irrigation-eswatini.webp","/agriculture/irrigation/eswatini","en","irrigation-eswatini","Create an 800x450 WebP tool card image for AfroTools. Subject: Eswatini Irrigation Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","farm-profit-gabon","Gabon Farm Profit Calculator","Agriculture","/assets/img/tools/","farm-profit-gabon.webp","/agriculture/farm-profit/gabon","en","farm-profit-gabon","Create an 800x450 WebP tool card image for AfroTools. Subject: Gabon Farm Profit Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","farm-payroll-gabon","Gabon Farm Worker Payroll Calculator","Agriculture","/assets/img/tools/","farm-payroll-gabon.webp","/agriculture/farm-payroll/gabon","en","farm-payroll-gabon","Create an 800x450 WebP tool card image for AfroTools. Subject: Gabon Farm Worker Payroll Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","fertilizer-gabon","Gabon Fertilizer Calculator","Agriculture","/assets/img/tools/","fertilizer-gabon.webp","/agriculture/fertilizer/gabon","en","fertilizer-gabon","Create an 800x450 WebP tool card image for AfroTools. Subject: Gabon Fertilizer Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","irrigation-gabon","Gabon Irrigation Calculator","Agriculture","/assets/img/tools/","irrigation-gabon.webp","/agriculture/irrigation/gabon","en","irrigation-gabon","Create an 800x450 WebP tool card image for AfroTools. Subject: Gabon Irrigation Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","farm-profit-gambia","Gambia Farm Profit Calculator","Agriculture","/assets/img/tools/","farm-profit-gambia.webp","/agriculture/farm-profit/gambia","en","farm-profit-gambia","Create an 800x450 WebP tool card image for AfroTools. Subject: Gambia Farm Profit Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","farm-payroll-gambia","Gambia Farm Worker Payroll Calculator","Agriculture","/assets/img/tools/","farm-payroll-gambia.webp","/agriculture/farm-payroll/gambia","en","farm-payroll-gambia","Create an 800x450 WebP tool card image for AfroTools. Subject: Gambia Farm Worker Payroll Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","fertilizer-gambia","Gambia Fertilizer Calculator","Agriculture","/assets/img/tools/","fertilizer-gambia.webp","/agriculture/fertilizer/gambia","en","fertilizer-gambia","Create an 800x450 WebP tool card image for AfroTools. Subject: Gambia Fertilizer Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","irrigation-gambia","Gambia Irrigation Calculator","Agriculture","/assets/img/tools/","irrigation-gambia.webp","/agriculture/irrigation/gambia","en","irrigation-gambia","Create an 800x450 WebP tool card image for AfroTools. Subject: Gambia Irrigation Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"english-or-shared","farm-payroll-guinea","Guinea Farm Worker Payroll Calculator","Agriculture","/assets/img/tools/","farm-payroll-guinea.webp","/agriculture/farm-payroll/guinea","en","farm-payroll-guinea","Create an 800x450 WebP tool card image for AfroTools. Subject: Guinea Farm Worker Payroll Calculator. Category context: Agriculture. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
